order_date,order_date_year,order_date_month,order_date_day,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2015-07-17T00:00:00.000Z,2015,7,17,14,HTS-517744-0002,517744,Tennis Shirt,24.0,1
2015-12-07T00:00:00.000Z,2015,12,7,13,HTS-885508-0002,885508,Black T-Shirt F,17.5,1
2015-12-27T00:00:00.000Z,2015,12,27,11,HTS-fzpzqy-0001,fzpzqy,Hoodie,23.0,1
2015-05-11T00:00:00.000Z,2015,5,11,10,HTS-179914-0002,179914,Black T-Shirt M,19.0,2
2015-09-11T00:00:00.000Z,2015,9,11,15,HTS-wa3q8y-0001,wa3q8y,White T-Shirt M,20.0,1
2015-02-07T00:00:00.000Z,2015,2,7,8,HTS-474660-0001,474660,Hoodie,23.0,1
2015-05-16T00:00:00.000Z,2015,5,16,5,HTS-919862-0001,919862,Hoodie,23.0,1
2015-11-24T00:00:00.000Z,2015,11,24,14,HTS-361486-0004,361486,Hoodie,23.0,6
2015-11-12T00:00:00.000Z,2015,11,12,16,HTS-789469-0001,789469,Black T-Shirt M,19.0,1
2015-06-09T00:00:00.000Z,2015,6,9,14,HTS-611736-0002,611736,Hoodie,23.0,4
2015-08-12T00:00:00.000Z,2015,8,12,10,HTS-566315-0001,566315,Black T-Shirt F,17.5,1
2015-09-20T00:00:00.000Z,2015,9,20,17,HTS-vmboe9-0001,vmboe9,Hoodie,23.0,1
2015-09-06T00:00:00.000Z,2015,9,6,10,HTS-566470-0002,566470,Black T-Shirt F,17.5,17
2015-11-01T00:00:00.000Z,2015,11,1,18,HTS-cobf5d-0001,cobf5d,White T-Shirt F,18.0,1
2015-10-20T00:00:00.000Z,2015,10,20,19,HTS-017071-0001,017071,Tennis Shirt,24.0,1
2015-08-01T00:00:00.000Z,2015,8,1,16,HTS-yqpwhc-0001,yqpwhc,Black T-Shirt M,19.0,3
2015-09-15T00:00:00.000Z,2015,9,15,13,HTS-598776-0003,598776,Black T-Shirt M,19.0,2
2015-10-16T00:00:00.000Z,2015,10,16,15,HTS-o2b1x4-0001,o2b1x4,White T-Shirt F,18.0,1
2015-04-22T00:00:00.000Z,2015,4,22,13,HTS-160588-0002,160588,White T-Shirt F,18.0,1
2015-01-07T00:00:00.000Z,2015,1,7,10,HTS-847108-0003,847108,Hoodie,23.0,3
2015-12-27T00:00:00.000Z,2015,12,27,7,HTS-fdc856-0001,fdc856,Tennis Shirt,24.0,1
2015-07-16T00:00:00.000Z,2015,7,16,7,HTS-839170-0002,839170,Black T-Shirt F,17.5,2
2015-11-09T00:00:00.000Z,2015,11,9,12,HTS-825859-0001,825859,Hoodie,23.0,1
2015-07-17T00:00:00.000Z,2015,7,17,18,HTS-581066-0002,581066,White T-Shirt M,20.0,1
2015-12-07T00:00:00.000Z,2015,12,7,9,HTS-378981-0003,378981,Hoodie,23.0,5
2015-12-22T00:00:00.000Z,2015,12,22,13,HTS-953361-0002,953361,Hoodie,23.0,2
2015-10-30T00:00:00.000Z,2015,10,30,5,HTS-661692-0003,661692,Black T-Shirt M,19.0,5
2015-08-24T00:00:00.000Z,2015,8,24,13,HTS-g3snxu-0001,g3snxu,Tennis Shirt,24.0,1
2015-01-11T00:00:00.000Z,2015,1,11,9,HTS-065097-0002,065097,White T-Shirt M,20.0,3
2015-08-26T00:00:00.000Z,2015,8,26,7,HTS-327857-0004,327857,White T-Shirt F,18.0,2
2015-08-24T00:00:00.000Z,2015,8,24,12,HTS-q4zelp-0001,q4zelp,White T-Shirt F,18.0,1
2015-09-11T00:00:00.000Z,2015,9,11,15,HTS-sgwuna-0001,sgwuna,Hoodie,23.0,1
2015-07-13T00:00:00.000Z,2015,7,13,10,HTS-685960-0002,685960,White T-Shirt F,18.0,1
2015-12-19T00:00:00.000Z,2015,12,19,8,HTS-lj9q1g-0001,lj9q1g,White T-Shirt F,18.0,1
2015-12-01T00:00:00.000Z,2015,12,1,16,HTS-x6qc1d-0001,x6qc1d,Black T-Shirt F,17.5,1
2015-08-20T00:00:00.000Z,2015,8,20,12,HTS-0dw77z-0001,0dw77z,White T-Shirt M,20.0,2
2015-07-03T00:00:00.000Z,2015,7,3,14,HTS-380538-0003,380538,White T-Shirt F,18.0,2
2015-09-17T00:00:00.000Z,2015,9,17,7,HTS-994126-0002,994126,White T-Shirt F,18.0,1
2015-12-18T00:00:00.000Z,2015,12,18,5,HTS-8pemkt-0001,8pemkt,Black T-Shirt F,17.5,1
2015-07-18T00:00:00.000Z,2015,7,18,12,HTS-450838-0002,450838,Hoodie,23.0,1
2015-08-08T00:00:00.000Z,2015,8,8,10,HTS-fyxrw6-0001,fyxrw6,Black T-Shirt M,19.0,1
2015-06-24T00:00:00.000Z,2015,6,24,7,HTS-307845-0005,307845,Hoodie,23.0,3
2015-01-01T00:00:00.000Z,2015,1,1,5,HTS-763390-0003,763390,Tennis Shirt,24.0,5
2015-06-22T00:00:00.000Z,2015,6,22,6,HTS-555007-0003,555007,White T-Shirt M,20.0,1
2015-07-12T00:00:00.000Z,2015,7,12,15,HTS-90kvx6-0001,90kvx6,Hoodie,23.0,6
2015-12-04T00:00:00.000Z,2015,12,4,6,HTS-513913-0007,513913,Black T-Shirt F,17.5,4
2015-07-16T00:00:00.000Z,2015,7,16,9,HTS-229727-0001,229727,White T-Shirt M,20.0,3
2015-10-05T00:00:00.000Z,2015,10,5,13,HTS-j3mhc3-0001,j3mhc3,Black T-Shirt M,19.0,1
2015-03-20T00:00:00.000Z,2015,3,20,13,HTS-881591-0002,881591,White T-Shirt F,18.0,3
2015-12-20T00:00:00.000Z,2015,12,20,5,HTS-132539-0003,132539,White T-Shirt M,20.0,1
2015-08-08T00:00:00.000Z,2015,8,8,10,HTS-e3aymf-0001,e3aymf,White T-Shirt M,20.0,3
2015-07-21T00:00:00.000Z,2015,7,21,14,HTS-997668-0002,997668,Black T-Shirt M,19.0,1
2015-06-03T00:00:00.000Z,2015,6,3,12,HTS-508421-0003,508421,Black T-Shirt M,19.0,1
2015-05-10T00:00:00.000Z,2015,5,10,9,HTS-slos98-0001,slos98,White T-Shirt M,20.0,1
2015-04-12T00:00:00.000Z,2015,4,12,5,HTS-780059-0002,780059,Tennis Shirt,24.0,3
2015-06-15T00:00:00.000Z,2015,6,15,12,HTS-384895-0002,384895,White T-Shirt M,20.0,2
2015-08-25T00:00:00.000Z,2015,8,25,9,HTS-jlex71-0001,jlex71,Black T-Shirt M,19.0,1
2015-08-27T00:00:00.000Z,2015,8,27,18,HTS-2we6c5-0001,2we6c5,White T-Shirt M,20.0,1
2015-11-16T00:00:00.000Z,2015,11,16,13,HTS-wpsjsc-0001,wpsjsc,White T-Shirt F,18.0,1
2015-03-08T00:00:00.000Z,2015,3,8,14,HTS-858797-0002,858797,Black T-Shirt F,17.5,2
2015-08-13T00:00:00.000Z,2015,8,13,10,HTS-239847-0002,239847,Black T-Shirt M,19.0,4
2015-11-08T00:00:00.000Z,2015,11,8,16,HTS-351542-0003,351542,White T-Shirt M,20.0,4
2015-10-31T00:00:00.000Z,2015,10,31,4,HTS-647224-0005,647224,Hoodie,23.0,5
2015-08-03T00:00:00.000Z,2015,8,3,13,HTS-944974-0004,944974,Black T-Shirt M,19.0,1
2015-05-10T00:00:00.000Z,2015,5,10,13,HTS-989613-0003,989613,White T-Shirt M,20.0,3
2015-06-23T00:00:00.000Z,2015,6,23,9,HTS-230991-0003,230991,White T-Shirt M,20.0,1
2015-09-27T00:00:00.000Z,2015,9,27,10,HTS-g3zgm3-0001,g3zgm3,White T-Shirt M,20.0,3
2015-01-12T00:00:00.000Z,2015,1,12,12,HTS-675221-0003,675221,White T-Shirt M,20.0,3
2015-07-24T00:00:00.000Z,2015,7,24,9,HTS-854272-0002,854272,White T-Shirt M,20.0,5
2015-03-05T00:00:00.000Z,2015,3,5,9,HTS-195740-0001,195740,Black T-Shirt M,19.0,1
2015-10-26T00:00:00.000Z,2015,10,26,12,HTS-893750-0001,893750,White T-Shirt M,20.0,1
2015-12-16T00:00:00.000Z,2015,12,16,4,HTS-831499-0005,831499,Hoodie,23.0,5
2015-12-23T00:00:00.000Z,2015,12,23,7,HTS-z4oest-0001,z4oest,White T-Shirt F,18.0,3
2015-10-27T00:00:00.000Z,2015,10,27,12,HTS-xme06f-0001,xme06f,White T-Shirt M,20.0,1
2015-01-13T00:00:00.000Z,2015,1,13,18,HTS-492482-0002,492482,White T-Shirt M,20.0,5
2015-05-22T00:00:00.000Z,2015,5,22,7,HTS-s69qrl-0001,s69qrl,White T-Shirt M,20.0,5
2015-09-11T00:00:00.000Z,2015,9,11,11,HTS-qfte20-0001,qfte20,White T-Shirt F,18.0,2
2015-06-01T00:00:00.000Z,2015,6,1,12,HTS-503916-0002,503916,Black T-Shirt F,17.5,1
2015-11-20T00:00:00.000Z,2015,11,20,8,HTS-385819-0004,385819,Hoodie,23.0,4
2015-09-12T00:00:00.000Z,2015,9,12,7,HTS-330538-0002,330538,Hoodie,23.0,1
2015-03-10T00:00:00.000Z,2015,3,10,15,HTS-848011-0001,848011,Black T-Shirt M,19.0,1
2015-02-25T00:00:00.000Z,2015,2,25,9,HTS-907153-0003,907153,White T-Shirt M,20.0,5
2015-12-06T00:00:00.000Z,2015,12,6,11,HTS-672273-0001,672273,Tennis Shirt,24.0,1
2015-12-25T00:00:00.000Z,2015,12,25,12,HTS-7gazhu-0001,7gazhu,White T-Shirt M,20.0,1
2015-11-14T00:00:00.000Z,2015,11,14,15,HTS-xmkbl1-0001,xmkbl1,White T-Shirt F,18.0,1
2015-10-25T00:00:00.000Z,2015,10,25,17,HTS-029923-0001,029923,Hoodie,23.0,1
2015-04-23T00:00:00.000Z,2015,4,23,13,HTS-774534-0001,774534,Hoodie,23.0,1
2015-10-22T00:00:00.000Z,2015,10,22,9,HTS-7hs4tl-0001,7hs4tl,Black T-Shirt M,19.0,2
2015-12-31T00:00:00.000Z,2015,12,31,13,HTS-uxmi02-0001,uxmi02,Hoodie,23.0,1
2015-12-04T00:00:00.000Z,2015,12,4,14,HTS-913820-0002,913820,Black T-Shirt M,19.0,14
2015-09-11T00:00:00.000Z,2015,9,11,8,HTS-864415-0002,864415,Hoodie,23.0,2
2015-09-26T00:00:00.000Z,2015,9,26,10,HTS-414292-0004,414292,Tennis Shirt,24.0,1
2015-03-11T00:00:00.000Z,2015,3,11,5,HTS-262557-0001,262557,White T-Shirt M,20.0,1
2015-08-31T00:00:00.000Z,2015,8,31,14,HTS-416522-0001,416522,White T-Shirt M,20.0,1
2015-07-29T00:00:00.000Z,2015,7,29,14,HTS-863517-0003,863517,White T-Shirt M,20.0,2
2015-08-24T00:00:00.000Z,2015,8,24,5,HTS-283173-0003,283173,White T-Shirt F,18.0,3
2015-07-31T00:00:00.000Z,2015,7,31,12,HTS-923895-0002,923895,Tennis Shirt,24.0,1
2015-01-05T00:00:00.000Z,2015,1,5,14,HTS-425846-0001,425846,Tennis Shirt,24.0,1
2015-11-06T00:00:00.000Z,2015,11,6,15,HTS-nqtv4o-0001,nqtv4o,Black T-Shirt M,19.0,1
2015-07-24T00:00:00.000Z,2015,7,24,6,HTS-402426-0003,402426,Hoodie,23.0,3
2015-04-29T00:00:00.000Z,2015,4,29,8,HTS-879023-0002,879023,White T-Shirt M,20.0,1
2015-03-19T00:00:00.000Z,2015,3,19,7,HTS-889910-0002,889910,White T-Shirt M,20.0,2
2015-05-10T00:00:00.000Z,2015,5,10,12,HTS-971415-0002,971415,White T-Shirt M,20.0,1
2015-11-06T00:00:00.000Z,2015,11,6,13,HTS-euzk73-0001,euzk73,Black T-Shirt F,17.5,1
2015-08-24T00:00:00.000Z,2015,8,24,6,HTS-5rem3f-0001,5rem3f,Tennis Shirt,24.0,4
2015-05-03T00:00:00.000Z,2015,5,3,16,HTS-038811-0003,038811,Black T-Shirt M,19.0,3
2015-02-16T00:00:00.000Z,2015,2,16,18,HTS-512327-0003,512327,Black T-Shirt M,19.0,1
2015-03-25T00:00:00.000Z,2015,3,25,12,HTS-665738-0002,665738,Black T-Shirt M,19.0,1
2015-10-15T00:00:00.000Z,2015,10,15,14,HTS-761298-0003,761298,White T-Shirt F,18.0,1
2015-02-10T00:00:00.000Z,2015,2,10,15,HTS-544298-0001,544298,Hoodie,23.0,18
2015-11-26T00:00:00.000Z,2015,11,26,3,HTS-615883-0003,615883,Black T-Shirt M,19.0,4
2015-09-19T00:00:00.000Z,2015,9,19,8,HTS-uzn6cz-0001,uzn6cz,Black T-Shirt M,19.0,1
2015-11-24T00:00:00.000Z,2015,11,24,8,HTS-43oogr-0001,43oogr,Hoodie,23.0,1
2015-01-25T00:00:00.000Z,2015,1,25,14,HTS-495742-0002,495742,Black T-Shirt F,17.5,1
2015-02-12T00:00:00.000Z,2015,2,12,7,HTS-234899-0002,234899,Black T-Shirt M,19.0,1
2015-02-24T00:00:00.000Z,2015,2,24,12,HTS-245914-0002,245914,Black T-Shirt M,19.0,3
2015-09-30T00:00:00.000Z,2015,9,30,15,HTS-801664-0001,801664,Hoodie,23.0,4
2015-12-27T00:00:00.000Z,2015,12,27,7,HTS-gu5wmt-0001,gu5wmt,Hoodie,23.0,1
2015-10-05T00:00:00.000Z,2015,10,5,13,HTS-750232-0002,750232,White T-Shirt M,20.0,1
2015-08-29T00:00:00.000Z,2015,8,29,15,HTS-tcozr6-0001,tcozr6,White T-Shirt M,20.0,4
2015-10-09T00:00:00.000Z,2015,10,9,11,HTS-083626-0001,083626,Black T-Shirt M,19.0,1
2015-10-05T00:00:00.000Z,2015,10,5,14,HTS-f1tvsv-0001,f1tvsv,Black T-Shirt F,17.5,7
2015-06-10T00:00:00.000Z,2015,6,10,12,HTS-328377-0003,328377,Black T-Shirt M,19.0,3
2015-06-22T00:00:00.000Z,2015,6,22,17,HTS-780191-0001,780191,Black T-Shirt M,19.0,1
2015-09-23T00:00:00.000Z,2015,9,23,9,HTS-408082-0003,408082,White T-Shirt M,20.0,2
2015-03-21T00:00:00.000Z,2015,3,21,12,HTS-275595-0001,275595,White T-Shirt F,18.0,1
2015-08-18T00:00:00.000Z,2015,8,18,15,HTS-086531-0002,086531,Tennis Shirt,24.0,1
2015-08-07T00:00:00.000Z,2015,8,7,10,HTS-756123-0004,756123,Tennis Shirt,24.0,1
2015-10-19T00:00:00.000Z,2015,10,19,9,HTS-368695-0007,368695,White T-Shirt M,20.0,1
2015-09-26T00:00:00.000Z,2015,9,26,15,HTS-398286-0002,398286,Hoodie,23.0,2
2015-06-30T00:00:00.000Z,2015,6,30,20,HTS-0mji2e-0001,0mji2e,Black T-Shirt M,19.0,1
2015-04-07T00:00:00.000Z,2015,4,7,13,HTS-906624-0001,906624,Tennis Shirt,24.0,1
2015-08-27T00:00:00.000Z,2015,8,27,8,HTS-800242-0002,800242,Black T-Shirt M,19.0,2
2015-10-25T00:00:00.000Z,2015,10,25,13,HTS-707157-0001,707157,Black T-Shirt M,19.0,1
2015-07-05T00:00:00.000Z,2015,7,5,8,HTS-311824-0002,311824,White T-Shirt M,20.0,1
2015-04-19T00:00:00.000Z,2015,4,19,9,HTS-157754-0004,157754,Hoodie,23.0,1
2015-10-02T00:00:00.000Z,2015,10,2,12,HTS-266832-0001,266832,White T-Shirt M,20.0,1
2015-11-17T00:00:00.000Z,2015,11,17,14,HTS-gphn3i-0001,gphn3i,White T-Shirt F,18.0,2
2015-08-29T00:00:00.000Z,2015,8,29,13,HTS-938649-0001,938649,White T-Shirt M,20.0,1
2015-01-09T00:00:00.000Z,2015,1,9,5,HTS-068693-0002,068693,White T-Shirt M,20.0,1
2015-02-03T00:00:00.000Z,2015,2,3,7,HTS-759800-0001,759800,White T-Shirt F,18.0,20
2015-07-22T00:00:00.000Z,2015,7,22,14,HTS-215866-0002,215866,White T-Shirt M,20.0,1
2015-09-28T00:00:00.000Z,2015,9,28,21,HTS-3et8o2-0001,3et8o2,Black T-Shirt F,17.5,1
2015-01-05T00:00:00.000Z,2015,1,5,14,HTS-188127-0001,188127,Black T-Shirt M,19.0,1
2015-09-22T00:00:00.000Z,2015,9,22,6,HTS-020387-0002,020387,Hoodie,23.0,1
2015-08-19T00:00:00.000Z,2015,8,19,5,HTS-yj2a70-0001,yj2a70,Hoodie,23.0,1
2015-07-19T00:00:00.000Z,2015,7,19,8,HTS-753719-0003,753719,Black T-Shirt F,17.5,2
2015-04-01T00:00:00.000Z,2015,4,1,10,HTS-752108-0002,752108,Tennis Shirt,24.0,2
2015-08-03T00:00:00.000Z,2015,8,3,14,HTS-8ux8n5-0001,8ux8n5,Hoodie,23.0,1
2015-09-10T00:00:00.000Z,2015,9,10,12,HTS-094760-0003,094760,White T-Shirt F,18.0,2
2015-02-19T00:00:00.000Z,2015,2,19,16,HTS-097262-0003,097262,Black T-Shirt F,17.5,3
2015-09-28T00:00:00.000Z,2015,9,28,9,HTS-798951-0001,798951,White T-Shirt F,18.0,1
2015-09-28T00:00:00.000Z,2015,9,28,8,HTS-63bbhj-0001,63bbhj,White T-Shirt M,20.0,1
2015-06-04T00:00:00.000Z,2015,6,4,7,HTS-btmm0a-0001,btmm0a,Black T-Shirt M,19.0,3
2015-10-27T00:00:00.000Z,2015,10,27,7,HTS-927352-0001,927352,Black T-Shirt M,19.0,1
2015-07-24T00:00:00.000Z,2015,7,24,16,HTS-847331-0001,847331,Hoodie,23.0,1
2015-05-15T00:00:00.000Z,2015,5,15,18,HTS-500867-0001,500867,White T-Shirt M,20.0,1
2015-11-27T00:00:00.000Z,2015,11,27,9,HTS-m6ir2e-0001,m6ir2e,White T-Shirt M,20.0,4
2015-08-20T00:00:00.000Z,2015,8,20,12,HTS-2wtywu-0001,2wtywu,White T-Shirt M,20.0,4
2015-12-31T00:00:00.000Z,2015,12,31,10,HTS-gy6eiy-0001,gy6eiy,Black T-Shirt M,19.0,1
2015-12-08T00:00:00.000Z,2015,12,8,11,HTS-148747-0001,148747,White T-Shirt F,18.0,1
2015-08-22T00:00:00.000Z,2015,8,22,9,HTS-424135-0001,424135,White T-Shirt M,20.0,1
2015-08-30T00:00:00.000Z,2015,8,30,14,HTS-oj1k2f-0001,oj1k2f,White T-Shirt M,20.0,1
2015-05-23T00:00:00.000Z,2015,5,23,15,HTS-169192-0002,169192,White T-Shirt F,18.0,1
2015-08-12T00:00:00.000Z,2015,8,12,23,HTS-bg4bzz-0001,bg4bzz,White T-Shirt M,20.0,1
2015-09-13T00:00:00.000Z,2015,9,13,6,HTS-jk9efq-0001,jk9efq,Black T-Shirt M,19.0,2
2015-04-23T00:00:00.000Z,2015,4,23,10,HTS-210750-0002,210750,White T-Shirt M,20.0,2
2015-11-11T00:00:00.000Z,2015,11,11,10,HTS-137673-0003,137673,White T-Shirt M,20.0,4
2015-02-11T00:00:00.000Z,2015,2,11,7,HTS-340182-0002,340182,White T-Shirt M,20.0,4
2015-01-24T00:00:00.000Z,2015,1,24,11,HTS-587601-0003,587601,Black T-Shirt F,17.5,1
2015-12-21T00:00:00.000Z,2015,12,21,10,HTS-792130-0004,792130,Black T-Shirt M,19.0,1
2015-09-21T00:00:00.000Z,2015,9,21,12,HTS-b2l4tr-0001,b2l4tr,Tennis Shirt,24.0,1
2015-11-24T00:00:00.000Z,2015,11,24,14,HTS-186350-0004,186350,Black T-Shirt M,19.0,2
2015-12-12T00:00:00.000Z,2015,12,12,6,HTS-377766-0007,377766,Hoodie,23.0,2
2015-10-28T00:00:00.000Z,2015,10,28,11,HTS-220160-0004,220160,White T-Shirt M,20.0,3
2015-02-22T00:00:00.000Z,2015,2,22,10,HTS-959119-0003,959119,White T-Shirt M,20.0,2
2015-09-09T00:00:00.000Z,2015,9,9,8,HTS-216379-0003,216379,White T-Shirt M,20.0,3
2015-05-12T00:00:00.000Z,2015,5,12,10,HTS-099725-0001,099725,White T-Shirt M,20.0,1
2015-09-28T00:00:00.000Z,2015,9,28,13,HTS-762195-0001,762195,Black T-Shirt M,19.0,1
2015-04-03T00:00:00.000Z,2015,4,3,11,HTS-154928-0001,154928,Hoodie,23.0,1
2015-03-09T00:00:00.000Z,2015,3,9,12,HTS-603879-0002,603879,White T-Shirt M,20.0,4
2015-03-26T00:00:00.000Z,2015,3,26,10,HTS-666795-0001,666795,Hoodie,23.0,3
2015-09-28T00:00:00.000Z,2015,9,28,11,HTS-207567-0001,207567,White T-Shirt F,18.0,1
2015-01-28T00:00:00.000Z,2015,1,28,6,HTS-803168-0002,803168,Black T-Shirt M,19.0,1
2015-09-03T00:00:00.000Z,2015,9,3,14,HTS-ub7ia5-0001,ub7ia5,Black T-Shirt F,17.5,2
2015-12-01T00:00:00.000Z,2015,12,1,18,HTS-vaq21j-0001,vaq21j,Hoodie,23.0,1
2015-08-16T00:00:00.000Z,2015,8,16,5,HTS-495770-0003,495770,Black T-Shirt M,19.0,7
2015-06-16T00:00:00.000Z,2015,6,16,11,HTS-652841-0003,652841,Hoodie,23.0,1
2015-07-04T00:00:00.000Z,2015,7,4,13,HTS-960601-0002,960601,White T-Shirt F,18.0,1
2015-08-05T00:00:00.000Z,2015,8,5,8,HTS-945261-0001,945261,Black T-Shirt F,17.5,1
